SUID,tf,interaction,target,confidence_score
4434,IRF4,negative_KC,ST6GALNAC4,-1.826267823
4435,IRF4,positive_KC,ST6GALNAC6,1.58421443
4436,IRF4,negative_KC,STAMBPL1,-1.775137453
4437,IRF4,negative_KC,STAP1,-1.721782372
4438,IRF4,positive_KC,STAT3,1.939867239
4439,IRF4,positive_KC,STAT4,1.970951549
4440,IRF4,negative_KC,STK39,-1.866134404
4441,IRF4,positive_KC,STOML1,1.933020357
4442,IRF4,positive_KC,STRA6,1.803862844
4443,IRF4,positive_KC,STX11,1.914304968
4444,IRF4,positive_KC,SURF4,1.67030372
4445,IRF4,positive_KC,SYN1,1.648627892
4446,IRF4,positive_KC,TAB2,1.535109351
4447,IRF4,negative_KC,TAF4B,-1.555491309
4448,IRF4,negative_KC,TAGAP,-1.944746234
4449,IRF4,negative_KC,TAGAP1,-1.902568254
4450,IRF4,negative_KC,TAPBP,-1.910467262
4451,IRF4,positive_KC,TBC1D1,1.692265804
4452,IRF4,negative_KC,TBC1D4,-1.803872164
4453,IRF4,positive_KC,TEC,1.966852937
4454,IRF4,positive_KC,TG,1.998026691
4455,IRF4,negative_KC,TGFBR1,-1.762527496
4456,IRF4,positive_KC,TGFBR3,1.988901626
4457,IRF4,positive_KC,TGOLN1,1.735023695
4458,IRF4,negative_KC,TGTP2,-1.880591697
4459,IRF4,negative_KC,THBS1,-1.509950166
4460,IRF4,positive_KC,THEMIS,1.767422223
4461,IRF4,positive_KC,THRA,1.814475843
4462,IRF4,negative_KC,THY1,-1.940593923
4463,IRF4,negative_KC,TICAM2,-1.515079514
4464,IRF4,positive_KC,TINF2,1.596218374
4465,IRF4,positive_KC,TIPARP,1.754539692
4466,IRF4,positive_KC,TIRAP,1.567091201
4467,IRF4,positive_KC,TLCD1,1.894356849
4468,IRF4,negative_KC,TLR1,-1.788888605
4469,IRF4,negative_KC,TMC8,-1.932603497
4470,IRF4,positive_KC,TMEM176A,1.784983657
4471,IRF4,positive_KC,TMEM176B,1.85475927
4472,IRF4,positive_KC,TMEM184B,1.885774998
4473,IRF4,negative_KC,TMEM19,-1.559468024
4474,IRF4,positive_KC,TMEM2,1.910742219
4475,IRF4,negative_KC,TMEM229B,-1.613326473
4476,IRF4,negative_KC,TMEM71,-1.873574236
4477,IRF4,positive_KC,TMSB10,1.824989707
4478,IRF4,positive_KC,TMTC2,1.723265909
4479,IRF4,positive_KC,TMTC4,1.797233262
4480,IRF4,positive_KC,TNF,1.951908209
4481,IRF4,positive_KC,TNFAIP3,1.865502576
4482,IRF4,negative_KC,TNFRSF1B,-1.97018135
4483,IRF4,positive_KC,TNFRSF4,1.849901779
4484,IRF4,positive_KC,TNFRSF8,1.960042143
4485,IRF4,negative_KC,TNFRSF9,-1.959345664
4486,IRF4,negative_KC,TNFSF11,-1.749818028
4487,IRF4,negative_KC,TNFSF4,-1.912587345
4488,IRF4,negative_KC,TNFSF8,-1.977188213
4489,IRF4,positive_KC,TNIP2,1.675650184
4490,IRF4,positive_KC,TNIP3,1.909642142
4491,IRF4,positive_KC,TNK2,1.748373858
4492,IRF4,negative_KC,TOX,-1.994080478
4493,IRF4,positive_KC,TRAF4,1.83275066
4494,IRF4,positive_KC,TREML2,1.712373467
4495,IRF4,positive_KC,TRERF1,1.865559919
4496,IRF4,positive_KC,TRIB3,1.759787377
4497,IRF4,negative_KC,TRIM12A,-1.880033856
4498,IRF4,positive_KC,TRIM46,1.796414432
4499,IRF4,negative_KC,TRIO,-1.896947111
4500,IRF4,positive_KC,TROVE2,1.52534952
4501,IRF4,positive_KC,TRP53I11,1.748161366
4502,IRF4,positive_KC,TRP53I13,1.673261508
4503,IRF4,negative_KC,TRPM6,-1.923064357
4504,IRF4,positive_KC,TRPS1,1.980559887
4505,IRF4,positive_KC,TSPAN2,1.810316738
4506,IRF4,negative_KC,TTC39B,-1.871245789
4507,IRF4,positive_KC,TTC39C,1.87341983
4508,IRF4,negative_KC,TTYH3,-1.715246497
4509,IRF4,positive_KC,UBA3,1.875012011
4510,IRF4,negative_KC,UBASH3A,-1.865719416
4511,IRF4,negative_KC,UBASH3B,-1.962287984
4512,IRF4,positive_KC,UBTD1,1.786493675
4513,IRF4,positive_KC,UHRF1BP1L,1.717154804
4514,IRF4,positive_KC,UNC119B,1.85856789
4515,IRF4,positive_KC,UPB1,1.761801999
4516,IRF4,positive_KC,UPP1,1.896614324
4517,IRF4,positive_KC,USP22,1.770608605
4518,IRF4,positive_KC,USP49,1.528770645
4519,IRF4,positive_KC,UST,1.952076572
4520,IRF4,negative_KC,UTRN,-1.797854242
4521,IRF4,negative_KC,VAV3,-1.772175888
4522,IRF4,positive_KC,VAX2,1.880409761
4523,IRF4,positive_KC,VCL,1.894172677
4524,IRF4,positive_KC,VEZF1,1.639775221
4525,IRF4,positive_KC,VWA1,1.729557267
4526,IRF4,positive_KC,WBP2,1.62493259
4527,IRF4,positive_KC,WDFY1,1.901237871
4528,IRF4,positive_KC,WDFY2,1.936965676
4529,IRF4,positive_KC,WDR1,1.840947558
4530,IRF4,positive_KC,WDR54,1.817731685
4531,IRF4,positive_KC,WDR67,1.685364764
4532,IRF4,negative_KC,WLS,-1.515776584
4533,IRF4,positive_KC,WWP1,1.74190219
4534,IRF4,positive_KC,YPEL5,1.528020968
4535,IRF4,negative_KC,ZAP70,-1.61343222
4536,IRF4,positive_KC,ZBP1,1.726344551
4537,IRF4,positive_KC,ZBTB32,1.881613947
4538,IRF4,positive_KC,ZBTB4,1.745946909
4539,IRF4,positive_KC,ZC3H12D,1.97477422
4540,IRF4,positive_KC,ZDHHC18,1.868154659
4541,IRF4,positive_KC,ZFP219,1.915624823
4542,IRF4,positive_KC,ZFP238,1.664857019
4543,IRF4,positive_KC,ZFP280B,1.619312234
4544,IRF4,negative_KC,ZFP36L1,-1.964871053
4545,IRF4,positive_KC,ZFP7,1.5424509
4546,IRF4,negative_KC,ZFP862,-1.702822377
4547,IRF4,positive_KC,ZSWIM4,1.861851981
4548,BATF,positive_KC,0610012G03RIK,1.692523895
4549,BATF,positive_KC,1190002H23RIK,1.936472521
4550,BATF,positive_KC,1190002N15RIK,1.734109436
4551,BATF,positive_KC,1600014C10RIK,1.686573472
4552,BATF,negative_KC,1700021F05RIK,-1.786626518
4553,BATF,positive_KC,1700025G04RIK,1.960818702
4554,BATF,positive_KC,2010002N04RIK,1.962419489
4555,BATF,negative_KC,2010111I01RIK,-1.908996106
4556,BATF,positive_KC,2310004I24RIK,1.912478162
4557,BATF,negative_KC,2310022A10RIK,-1.577500736
4558,BATF,positive_KC,2900073G15RIK,1.762838274
4559,BATF,positive_KC,4930503L19RIK,1.738449534
4560,BATF,positive_KC,4932438H23RIK,1.912505415
4561,BATF,positive_KC,4933407C03RIK,1.880914114
4562,BATF,positive_KC,5830405N20RIK,1.975654914
4563,BATF,positive_KC,6430598A04RIK,1.693141294
4564,BATF,positive_KC,9430020K01RIK,1.519062148
4565,BATF,positive_KC,A2LD1,1.704976421
4566,BATF,positive_KC,AI504432,1.769772938
4567,BATF,positive_KC,AW112010,1.766385186
4568,BATF,negative_KC,AW549877,-1.832997078
4569,BATF,positive_KC,ABCB9,1.612152207
4570,BATF,negative_KC,ABCG1,-1.784768018
4571,BATF,negative_KC,ABHD12,-1.550960333
4572,BATF,positive_KC,ABI3,1.6704183
4573,BATF,positive_KC,ABTB2,1.908168844
4574,BATF,positive_KC,ACOX3,1.746734281
4575,BATF,positive_KC,ACP5,1.766784913
4576,BATF,negative_KC,ACSL3,-1.755612465
4577,BATF,positive_KC,ACSL4,1.89009814
4578,BATF,negative_KC,ACSL5,-1.828774428
4579,BATF,negative_KC,ACSS2,-1.655869227
4580,BATF,positive_KC,ADAM19,1.990067775
4581,BATF,positive_KC,ADAP1,1.952847381
4582,BATF,negative_KC,ADI1,-1.587578916
4583,BATF,negative_KC,ADM,-1.771885942
4584,BATF,positive_KC,ADSSL1,1.654517979
4585,BATF,negative_KC,AEN,-1.694952124
4586,BATF,positive_KC,AFF3,1.970211494
4587,BATF,negative_KC,AGPAT4,-1.933242505
4588,BATF,negative_KC,AHCY,-1.771866835
4589,BATF,positive_KC,AHNAK,1.962731229
4590,BATF,positive_KC,AHR,1.7372693
4591,BATF,positive_KC,AIM1,1.95300298
4592,BATF,negative_KC,AK3,-1.685540603
4593,BATF,positive_KC,AKAP13,1.972495941
4594,BATF,positive_KC,ALS2CL,1.606349159
4595,BATF,negative_KC,AMICA1,-1.742190248
4596,BATF,negative_KC,AMMECR1,-1.926025071
4597,BATF,positive_KC,ANGPTL6,1.637900887
4598,BATF,negative_KC,ANK,-1.656000691
4599,BATF,negative_KC,ANKLE1,-1.72181699
4600,BATF,negative_KC,ANTXR2,-1.951341502
4601,BATF,positive_KC,ANXA11,1.824793206
4602,BATF,positive_KC,ANXA2,1.947437471
4603,BATF,positive_KC,ANXA5,1.661054389
4604,BATF,positive_KC,ANXA6,1.814676722
4605,BATF,negative_KC,APBB1IP,-1.944969844
4606,BATF,positive_KC,ARAP2,1.687905845
4607,BATF,negative_KC,ARF2,-1.595956125
4608,BATF,negative_KC,ARHGAP10,-1.900106629
4609,BATF,positive_KC,ARHGAP17,1.839896966
4610,BATF,positive_KC,ARHGAP18,1.965297971
4611,BATF,negative_KC,ARHGAP31,-1.648289946
4612,BATF,positive_KC,ARHGEF10,1.802880933
4613,BATF,negative_KC,ARID4A,-1.85626442
4614,BATF,negative_KC,ARID5B,-1.939817222
4615,BATF,positive_KC,ARL4C,1.91259898
4616,BATF,negative_KC,ARL6IP1,-1.871597709
4617,BATF,positive_KC,ASB2,1.904167174
4618,BATF,positive_KC,ASPH,1.954385687
4619,BATF,negative_KC,ATAD1,-1.830174352
4620,BATF,negative_KC,ATAD5,-1.659421832
4621,BATF,negative_KC,ATF3,-1.777820144
4622,BATF,positive_KC,ATG9B,1.825751562
4623,BATF,positive_KC,ATP10D,1.920501726
4624,BATF,negative_KC,ATP1A1,-1.643547901
4625,BATF,negative_KC,ATP2B1,-1.539770911
4626,BATF,positive_KC,ATP6V0A1,1.861196303
4627,BATF,positive_KC,ATP6V0D2,1.811561385
4628,BATF,positive_KC,ATP8B4,1.964465634
4629,BATF,positive_KC,ATRNL1,1.930978457
4630,BATF,negative_KC,AURKB,-1.785289942
4631,BATF,negative_KC,B230120H23RIK,-1.864360126
4632,BATF,negative_KC,B2M,-1.794824247
4633,BATF,positive_KC,B4GALNT4,1.93563939
4634,BATF,positive_KC,BC016495,1.643329615
4635,BATF,negative_KC,BC017612,-1.666120752
4636,BATF,positive_KC,BC021614,1.855111146
4637,BATF,negative_KC,BAIAP2,-1.768541233
4638,BATF,positive_KC,BCAR1,1.533170978
4639,BATF,positive_KC,BCL2,1.952933168
4640,BATF,positive_KC,BCL2A1A,1.730121489
4641,BATF,positive_KC,BCL2A1B,1.960884129
4642,BATF,positive_KC,BCL2A1D,1.965730608
4643,BATF,negative_KC,BCL2L11,-1.969743325
4644,BATF,positive_KC,BCL6,1.896604063
4645,BATF,negative_KC,BEND3,-1.708085837
4646,BATF,positive_KC,BEND4,1.735247445
4647,BATF,positive_KC,BHLHE40,1.913925936
4648,BATF,positive_KC,BMP2K,1.940669802
4649,BATF,negative_KC,C030046E11RIK,-1.643096317
4650,BATF,negative_KC,C1QTNF6,-1.542483682
4651,BATF,positive_KC,C920009B18RIK,1.934868905
4652,BATF,positive_KC,CACNB3,1.827670345
4653,BATF,positive_KC,CAPN2,1.77605025
4654,BATF,positive_KC,CASP1,1.845470184
4655,BATF,negative_KC,CASP3,-1.969323263
4656,BATF,positive_KC,CASP6,1.802743004
4657,BATF,positive_KC,CCDC109B,1.750564601
4658,BATF,positive_KC,CCDC63,1.933296918
4659,BATF,positive_KC,CCL20,1.741054364
4660,BATF,negative_KC,CCL3,-1.87145614
4661,BATF,negative_KC,CCL4,-1.739496163
4662,BATF,negative_KC,CCNE1,-1.638125332
4663,BATF,negative_KC,CCNF,-1.602174189
4664,BATF,positive_KC,CCR4,1.924511179
4665,BATF,positive_KC,CCR6,1.828922457
4666,BATF,positive_KC,CD2,1.905862586
4667,BATF,positive_KC,CD200,1.938684926
4668,BATF,positive_KC,CD200R1,1.749530297
4669,BATF,negative_KC,CD274,-1.926592832
4670,BATF,negative_KC,CD3D,-1.820923732
4671,BATF,positive_KC,CD44,1.814289668
4672,BATF,negative_KC,CD5,-1.626254589
4673,BATF,positive_KC,CD5L,1.872964944
4674,BATF,negative_KC,CD6,-1.908854807
4675,BATF,positive_KC,CD83,1.857468436
4676,BATF,positive_KC,CDC42EP3,1.593689563
4677,BATF,negative_KC,CDKN2C,-1.8080441
4678,BATF,negative_KC,CHAF1A,-1.633757562
4679,BATF,positive_KC,CHM,1.822674855
4680,BATF,positive_KC,CHST2,1.772263163
4681,BATF,negative_KC,CISD2,-1.554680693
4682,BATF,positive_KC,CISD3,1.728956192
4683,BATF,positive_KC,CITED2,1.66466342
4684,BATF,positive_KC,CLDND1,1.902351518
4685,BATF,negative_KC,CLEC2I,-1.725199083
4686,BATF,negative_KC,CMAH,-1.861868321
4687,BATF,negative_KC,CMTM6,-1.808385846
4688,BATF,negative_KC,CMTM7,-1.855493837
4689,BATF,negative_KC,CNIH4,-1.867405469
4690,BATF,negative_KC,COX17,-1.613289106
4691,BATF,positive_KC,CPD,1.890643876
4692,BATF,positive_KC,CPM,1.980338378
4693,BATF,positive_KC,CPOX,1.732257562
4694,BATF,positive_KC,CREM,1.823814384
4695,BATF,positive_KC,CRIM1,1.848050736
4696,BATF,positive_KC,CRISPLD2,1.711818252
4697,BATF,negative_KC,CSE1L,-1.736512952
4698,BATF,positive_KC,CTLA2A,1.742926054
4699,BATF,positive_KC,CTLA2B,1.85138299
4700,BATF,positive_KC,CTLA4,1.989081111
4701,BATF,negative_KC,CTSB,-1.721860424
4702,BATF,positive_KC,CUEDC1,1.906560929
4703,BATF,negative_KC,CUX1,-1.926861132
4704,BATF,positive_KC,CXCR3,1.702893228
4705,BATF,positive_KC,CYP2S1,1.583800707
4706,BATF,negative_KC,CYP51,-1.521963058
4707,BATF,positive_KC,CYSLTR1,1.606945431
4708,BATF,positive_KC,CYTH1,1.973013668
4709,BATF,positive_KC,CYTIP,1.908851785
4710,BATF,positive_KC,D16ERTD472E,1.960999396
4711,BATF,positive_KC,D6MM5E,1.984879711
4712,BATF,positive_KC,DAP,1.837574626
4713,BATF,positive_KC,DDIT3,1.733352686
4714,BATF,negative_KC,DDR1,-1.82709815
4715,BATF,positive_KC,DENND3,1.778720455
4716,BATF,positive_KC,DENND5A,1.801155713
4717,BATF,positive_KC,DGAT1,1.711772746
4718,BATF,negative_KC,DGCR8,-1.505560515
4719,BATF,negative_KC,DGKA,-1.817327734
4720,BATF,negative_KC,DGKH,-1.619382983
4721,BATF,positive_KC,DIXDC1,1.732875361
4722,BATF,positive_KC,DLG2,1.91206657
4723,BATF,positive_KC,DNAJA4,1.534091519
4724,BATF,negative_KC,DNAJC10,-1.545055219
4725,BATF,negative_KC,DNMT3A,-1.873868892
4726,BATF,negative_KC,DPP4,-1.91230612
4727,BATF,positive_KC,DST,1.766070472
4728,BATF,negative_KC,DUSP14,-1.894661092
4729,BATF,negative_KC,DUSP16,-1.809902134
4730,BATF,negative_KC,DUSP2,-1.948236721
4731,BATF,negative_KC,DUSP6,-1.833620745
4732,BATF,negative_KC,DYRK3,-1.896450312
4733,BATF,negative_KC,E2F2,-1.724945078
4734,BATF,positive_KC,EBI3,1.894638495
4735,BATF,positive_KC,ECM1,1.689382478
4736,BATF,positive_KC,EDEM1,1.856064268
4737,BATF,negative_KC,EGFR,-1.945124177
4738,BATF,negative_KC,EGR1,-1.825935224
4739,BATF,positive_KC,EHD1,1.816255604
4740,BATF,positive_KC,EHD2,1.52353909
4741,BATF,positive_KC,EHD3,1.781421329
4742,BATF,positive_KC,EIF4E3,1.950625858
4743,BATF,negative_KC,ELK3,-1.909348884
4744,BATF,negative_KC,ELOVL5,-1.869084131
4745,BATF,positive_KC,EMB,1.973043504
4746,BATF,negative_KC,EML4,-1.806108837
4747,BATF,positive_KC,EMP1,1.838827821
4748,BATF,positive_KC,ENC1,1.660688231
4749,BATF,negative_KC,ENDOD1,-1.89424472
4750,BATF,negative_KC,ENY2,-1.527933369
4751,BATF,negative_KC,EPT1,-1.767588557
4752,BATF,positive_KC,ERC1,1.849909351
4753,BATF,negative_KC,ERMP1,-1.746331129
4754,BATF,positive_KC,ESPN,1.941825501
4755,BATF,positive_KC,ETS1,1.904663573
4756,BATF,negative_KC,ETS2,-1.746834342
4757,BATF,negative_KC,EVI2A,-1.680229382
4758,BATF,negative_KC,EVI2B,-1.547402145
4759,BATF,positive_KC,EVL,1.994822695
4760,BATF,negative_KC,EXOC2,-1.988967252
4761,BATF,positive_KC,EZH1,1.719870823
4762,BATF,negative_KC,F2R,-1.603196476
4763,BATF,negative_KC,F730043M19RIK,-1.863602593
4764,BATF,negative_KC,FAAH,-1.653513477
4765,BATF,positive_KC,FAH,1.85369518
4766,BATF,negative_KC,FAM105B,-1.821734338
4767,BATF,positive_KC,FAM107B,1.954867811
4768,BATF,negative_KC,FAM111A,-1.790452424
4769,BATF,positive_KC,FAM129A,1.973233463
4770,BATF,negative_KC,FAM129B,-1.836622418
4771,BATF,negative_KC,FAM168B,-1.854202662
4772,BATF,positive_KC,FAM20A,1.844654813
4773,BATF,positive_KC,FAM40A,1.650018418
4774,BATF,negative_KC,FAM55C,-1.766809149
4775,BATF,negative_KC,FAM65B,-1.693131356
4776,BATF,negative_KC,FAM71B,-1.727495023
4777,BATF,positive_KC,FAM71F2,1.513868749
4778,BATF,negative_KC,FARP1,-1.76113301
4779,BATF,negative_KC,FBXO4,-1.560761165
4780,BATF,negative_KC,FCRL1,-1.959605158
4781,BATF,positive_KC,FES,1.635763929
4782,BATF,negative_KC,FGF2,-1.843879347
4783,BATF,positive_KC,FGGY,1.867595927
4784,BATF,positive_KC,FHL2,1.616846761
4785,BATF,negative_KC,FHL3,-1.717286531
4786,BATF,positive_KC,FLNA,1.846510508
4787,BATF,positive_KC,FLNB,1.849922651
4788,BATF,positive_KC,FLOT1,1.947985385
4789,BATF,positive_KC,FLOT2,1.779085415
4790,BATF,negative_KC,FOLR4,-1.908271437
4791,BATF,positive_KC,FOXO1,1.974254833
4792,BATF,positive_KC,FRMD4B,1.981661173
4793,BATF,positive_KC,FTH1,1.778277153
4794,BATF,negative_KC,FTSJ3,-1.611183023
4795,BATF,positive_KC,FURIN,1.940330445
4796,BATF,positive_KC,FYB,1.97907334
4797,BATF,negative_KC,FYN,-1.985545687
4798,BATF,positive_KC,GADD45B,1.914409114
4799,BATF,negative_KC,GADD45G,-1.761660227
4800,BATF,positive_KC,GALC,1.958331965
4801,BATF,positive_KC,GALNT3,1.906394212
4802,BATF,negative_KC,GAP43,-1.683416102
4803,BATF,negative_KC,GART,-1.882102273
4804,BATF,negative_KC,GATSL2,-1.534403476
4805,BATF,negative_KC,GBP3,-1.885939319
4806,BATF,negative_KC,GBP4,-1.944038066
4807,BATF,negative_KC,GBP5,-1.920096166
4808,BATF,negative_KC,GBP6,-1.819837105
4809,BATF,negative_KC,GBP8,-1.937892116
4810,BATF,positive_KC,GCNT1,1.895737935
4811,BATF,negative_KC,GDPD3,-1.711218974
4812,BATF,positive_KC,GEM,1.556576948
4813,BATF,negative_KC,GEMIN6,-1.530585447
4814,BATF,negative_KC,GEN1,-1.592598605
4815,BATF,positive_KC,GFI1,1.868756773
4816,BATF,negative_KC,GFOD1,-1.963752013
4817,BATF,positive_KC,GGTA1,1.81038104
4818,BATF,negative_KC,GLIPR1,-1.834951552
4819,BATF,positive_KC,GLIPR2,1.855098405
4820,BATF,negative_KC,GLRX,-1.863310703
4821,BATF,positive_KC,GLUD1,1.750519751
4822,BATF,negative_KC,GM11346,-1.563089739
4823,BATF,negative_KC,GM12250,-1.77897466
4824,BATF,positive_KC,GM2382,1.793518951
4825,BATF,positive_KC,GM2A,1.649809621
4826,BATF,positive_KC,GM4902,1.548071677
4827,BATF,positive_KC,GM8369,1.969481864
4828,BATF,positive_KC,GMFG,1.955348471
4829,BATF,positive_KC,GNB4,1.522001243
4830,BATF,positive_KC,GNB5,1.774047493
4831,BATF,negative_KC,GNL3,-1.67236478
4832,BATF,positive_KC,GNPDA1,1.742263094
4833,BATF,positive_KC,GPR132,1.843320394
4834,BATF,positive_KC,GPR15,1.981443176
4835,BATF,negative_KC,GPR171,-1.894504527
4836,BATF,positive_KC,GPR174,1.852463085
4837,BATF,negative_KC,GPR55,-1.976150848
4838,BATF,positive_KC,GPR65,1.926323262
4839,BATF,positive_KC,GPR68,1.981180588
4840,BATF,positive_KC,GPRC5A,1.514019719
4841,BATF,negative_KC,GRAMD1B,-1.909980127
4842,BATF,positive_KC,GRINA,1.65036897
4843,BATF,positive_KC,GSN,1.784393679
4844,BATF,positive_KC,GSTT2,1.845480142
4845,BATF,positive_KC,GTPBP8,1.797668967
4846,BATF,positive_KC,H2-Q10,1.818174928
4847,BATF,negative_KC,H2-T24,-1.92977603
4848,BATF,positive_KC,H60B,1.714742713
4849,BATF,negative_KC,HEG1,-1.948805719
4850,BATF,negative_KC,HEMK1,-1.922250043
4851,BATF,positive_KC,HERPUD1,1.792175638
4852,BATF,positive_KC,HIC1,1.826614855
4853,BATF,positive_KC,HIF1A,1.83934619
4854,BATF,positive_KC,HIP1R,1.788511081
4855,BATF,positive_KC,HIPK2,1.985169465
4856,BATF,negative_KC,HIVEP3,-1.960447234
4857,BATF,negative_KC,HNRPDL,-1.514112625
4858,BATF,positive_KC,HSF2,1.753609454
4859,BATF,positive_KC,HSPA4L,1.593032343
4860,BATF,positive_KC,HVCN1,1.949697366
4861,BATF,positive_KC,ICOS,1.880486771
4862,BATF,positive_KC,ID2,1.761887159
4863,BATF,negative_KC,IER5,-1.893735964
4864,BATF,negative_KC,IFI203,-1.904323298
4865,BATF,positive_KC,IFI27L1,1.88199642
4866,BATF,negative_KC,IFI27L2A,-1.83407618
4867,BATF,negative_KC,IFI30,-1.547884275
4868,BATF,negative_KC,IFI47,-1.968865154
4869,BATF,negative_KC,IFNG,-1.743697465
4870,BATF,negative_KC,IFT57,-1.90583838
4871,BATF,negative_KC,IGF2BP3,-1.938798032
4872,BATF,negative_KC,IGF2R,-1.9709333
4873,BATF,negative_KC,IGFBP4,-1.770960766
4874,BATF,negative_KC,IGFBP7,-1.957657668
4875,BATF,negative_KC,IGTP,-1.692355793
4876,BATF,positive_KC,IKZF4,1.586570716
4877,BATF,positive_KC,IL10,1.926490907
4878,BATF,positive_KC,IL10RA,1.629117627
4879,BATF,positive_KC,IL12RB1,1.818194343
4880,BATF,negative_KC,IL13RA1,-1.596044183
4881,BATF,positive_KC,IL16,1.794736891
4882,BATF,positive_KC,IL17A,1.976159628
4883,BATF,positive_KC,IL17F,1.965085459
4884,BATF,positive_KC,IL1R1,1.990632064
4885,BATF,positive_KC,IL1R2,1.823546416
4886,BATF,negative_KC,IL1RN,-1.609405513
4887,BATF,positive_KC,IL21,1.936174082
4888,BATF,positive_KC,IL23R,1.975138504
4889,BATF,positive_KC,IL24,1.717559283
4890,BATF,negative_KC,IL6RA,-1.985869649
4891,BATF,positive_KC,IL7R,1.9660521
4892,BATF,positive_KC,IL9,1.883585759
4893,BATF,positive_KC,IMPA2,1.875277273
4894,BATF,positive_KC,INHBA,1.656018868
4895,BATF,negative_KC,INPP5A,-1.634351769
4896,BATF,negative_KC,INTS4,-1.810802254
4897,BATF,negative_KC,INTS7,-1.851889252
4898,BATF,negative_KC,IPCEF1,-1.84389736
4899,BATF,positive_KC,IQGAP2,1.714552543
4900,BATF,negative_KC,IRF1,-1.594051018
4901,BATF,positive_KC,IRF6,1.800482076
4902,BATF,positive_KC,IRGC1,1.742599256
4903,BATF,negative_KC,IRGM1,-1.729752238
4904,BATF,negative_KC,IRGM2,-1.53252055
4905,BATF,positive_KC,ITGA3,1.839704723
4906,BATF,positive_KC,ITGA4,1.804233279
4907,BATF,positive_KC,ITPR1,1.942000452
4908,BATF,negative_KC,ITPRIPL1,-1.827905182
4909,BATF,negative_KC,JAK2,-1.960690938
4910,BATF,positive_KC,KCNA3,1.608440656
4911,BATF,negative_KC,KDELC1,-1.544674679
4912,BATF,negative_KC,KIF14,-1.742259161
4913,BATF,negative_KC,KIF1B,-1.703826464
4914,BATF,negative_KC,KIF21B,-1.816961432
4915,BATF,negative_KC,KLF2,-1.953876691
4916,BATF,negative_KC,KLF3,-1.877781062
4917,BATF,positive_KC,KLF6,1.932494971
4918,BATF,negative_KC,KRAS,-1.650145028
4919,BATF,positive_KC,LAMC1,1.96184232
4920,BATF,positive_KC,LARS2,1.568187767
4921,BATF,positive_KC,LBH,1.896725847
4922,BATF,negative_KC,LCP2,-1.917711838
4923,BATF,positive_KC,LEF1,1.982953905
4924,BATF,positive_KC,LGALS1,1.91631674
4925,BATF,positive_KC,LIF,1.987132025
4926,BATF,positive_KC,LIME1,1.823423531
4927,BATF,positive_KC,LMNA,1.850994515
4928,BATF,negative_KC,LMNB1,-1.865940184
4929,BATF,positive_KC,LPP,1.989596139
4930,BATF,positive_KC,LPXN,1.962085093
4931,BATF,positive_KC,LRBA,1.883594183
4932,BATF,negative_KC,LRMP,-1.932261692
4933,BATF,positive_KC,LSP1,1.841955319
4934,BATF,positive_KC,LST1,1.566081311
4935,BATF,positive_KC,LY75,1.864347605
4936,BATF,positive_KC,LZTS1,1.70678718
4937,BATF,positive_KC,MADD,1.564552392
4938,BATF,positive_KC,MAF,1.607279009
4939,BATF,positive_KC,MAML2,1.978319673
4940,BATF,negative_KC,MAP2K4,-1.9431163
4941,BATF,positive_KC,MAP3K8,1.935642521
4942,BATF,positive_KC,MAPK14,1.938242061
4943,BATF,positive_KC,MAPKAPK2,1.787622537
4944,BATF,negative_KC,MAPKBP1,-1.681933431
4945,BATF,negative_KC,MARCKSL1,-1.525765731
4946,BATF,positive_KC,MAST4,1.848321973
4947,BATF,negative_KC,MAT2A,-1.547828996
4948,BATF,negative_KC,MAZ,-1.65741952
4949,BATF,negative_KC,MBNL1,-1.875534961
4950,BATF,positive_KC,MBNL2,1.78192606
4951,BATF,negative_KC,MBP,-1.928198099
4952,BATF,positive_KC,MCTP2,1.956104515
4953,BATF,negative_KC,MED7,-1.873962946
4954,BATF,positive_KC,MFHAS1,1.965316372
4955,BATF,negative_KC,MGAT1,-1.854706394
4956,BATF,negative_KC,MGAT5,-1.931948903
4957,BATF,positive_KC,MGLL,1.968674384
4958,BATF,negative_KC,MIR3064,-1.768490136
4959,BATF,negative_KC,MNDAL,-1.698607592
4960,BATF,negative_KC,MOGS,-1.571098636
4961,BATF,positive_KC,MORN4,1.886038457
4962,BATF,positive_KC,MPP2,1.623665208
4963,BATF,negative_KC,MPZL3,-1.935095134
4964,BATF,negative_KC,MRPL13,-1.651730653
4965,BATF,positive_KC,MS4A4B,1.766615369
4966,BATF,positive_KC,MS4A6B,1.927603434
4967,BATF,positive_KC,MS4A6D,1.710473581
4968,BATF,positive_KC,MT1,1.828260697
4969,BATF,positive_KC,MT2,1.54395917
4970,BATF,positive_KC,MXI1,1.930516251
4971,BATF,positive_KC,MYO10,1.952112145
4972,BATF,positive_KC,MYO1G,1.524421322
4973,BATF,positive_KC,MYST4,1.84939287
4974,BATF,negative_KC,NAA20,-1.583739376
4975,BATF,negative_KC,NAB2,-1.905389953
4976,BATF,positive_KC,NARS2,1.754036073
4977,BATF,positive_KC,NCK2,1.946511502
4978,BATF,positive_KC,NCOA1,1.963567549
4979,BATF,positive_KC,NCS1,1.872872406
4980,BATF,positive_KC,NDRG1,1.879099211
4981,BATF,positive_KC,NEBL,1.986721754
4982,BATF,negative_KC,NEDD9,-1.923117454
